county,state_id,state_name,Lat,Long,population,TOTALCOUNTCONFIRMED,TOTALCOUNTDEATHS,NEWCOUNTCONFIRMED,NEWCOUNTDEATHS,Date
Glenn,CA,California,39.5982,122.392,27976,16,0,0,0,2020-06-01
Glenn,CA,California,39.5982,122.392,27976,16,0,0,0,2020-06-02
Glenn,CA,California,39.5982,122.392,27976,16,0,0,0,2020-06-03
Glenn,CA,California,39.5982,122.392,27976,16,0,0,0,2020-06-04
Glenn,CA,California,39.5982,122.392,27976,16,0,0,0,2020-06-05
Glenn,CA,California,39.5982,122.392,27976,16,0,0,0,2020-06-06
Glenn,CA,California,39.5982,122.392,27976,16,0,0,0,2020-06-07
Glenn,CA,California,39.5982,122.392,27976,17,0,1,0,2020-06-08
Glenn,CA,California,39.5982,122.392,27976,19,0,2,0,2020-06-09
Glenn,CA,California,39.5982,122.392,27976,21,0,2,0,2020-06-10
Glenn,CA,California,39.5982,122.392,27976,21,0,0,0,2020-06-11
Glenn,CA,California,39.5982,122.392,27976,21,0,0,0,2020-06-12
Glenn,CA,California,39.5982,122.392,27976,21,0,0,0,2020-06-13
Glenn,CA,California,39.5982,122.392,27976,21,0,0,0,2020-06-14
Glenn,CA,California,39.5982,122.392,27976,21,0,0,0,2020-06-15
Glenn,CA,California,39.5982,122.392,27976,30,0,9,0,2020-06-16
Glenn,CA,California,39.5982,122.392,27976,31,0,1,0,2020-06-17
Glenn,CA,California,39.5982,122.392,27976,35,0,4,0,2020-06-18
Glenn,CA,California,39.5982,122.392,27976,40,0,5,0,2020-06-19
Glenn,CA,California,39.5982,122.392,27976,40,0,0,0,2020-06-20
Glenn,CA,California,39.5982,122.392,27976,40,0,0,0,2020-06-21
Glenn,CA,California,39.5982,122.392,27976,40,0,0,0,2020-06-22
Glenn,CA,California,39.5982,122.392,27976,47,0,7,0,2020-06-23
Glenn,CA,California,39.5982,122.392,27976,54,0,7,0,2020-06-24
Glenn,CA,California,39.5982,122.392,27976,60,0,6,0,2020-06-25
Glenn,CA,California,39.5982,122.392,27976,73,0,13,0,2020-06-26
Glenn,CA,California,39.5982,122.392,27976,80,0,7,0,2020-06-27
Glenn,CA,California,39.5982,122.392,27976,85,0,5,0,2020-06-28
Glenn,CA,California,39.5982,122.392,27976,93,0,8,0,2020-06-29
Glenn,CA,California,39.5982,122.392,27976,105,0,12,0,2020-06-30
Glenn,CA,California,39.5982,122.392,27976,110,0,5,0,2020-07-01
Glenn,CA,California,39.5982,122.392,27976,114,0,4,0,2020-07-02
Glenn,CA,California,39.5982,122.392,27976,122,0,8,0,2020-07-03
Glenn,CA,California,39.5982,122.392,27976,128,0,6,0,2020-07-04
Glenn,CA,California,39.5982,122.392,27976,129,0,1,0,2020-07-05
Glenn,CA,California,39.5982,122.392,27976,129,0,0,0,2020-07-06
Glenn,CA,California,39.5982,122.392,27976,145,0,16,0,2020-07-07
Glenn,CA,California,39.5982,122.392,27976,146,0,1,0,2020-07-08
Glenn,CA,California,39.5982,122.392,27976,150,0,4,0,2020-07-09
Glenn,CA,California,39.5982,122.392,27976,157,0,7,0,2020-07-10
Glenn,CA,California,39.5982,122.392,27976,161,0,4,0,2020-07-11
Glenn,CA,California,39.5982,122.392,27976,166,0,5,0,2020-07-12
Glenn,CA,California,39.5982,122.392,27976,168,0,2,0,2020-07-13
Glenn,CA,California,39.5982,122.392,27976,177,0,9,0,2020-07-14
Glenn,CA,California,39.5982,122.392,27976,184,0,7,0,2020-07-15
Glenn,CA,California,39.5982,122.392,27976,190,0,6,0,2020-07-16
Glenn,CA,California,39.5982,122.392,27976,203,0,13,0,2020-07-17
Glenn,CA,California,39.5982,122.392,27976,212,0,9,0,2020-07-18
Glenn,CA,California,39.5982,122.392,27976,215,0,3,0,2020-07-19
Glenn,CA,California,39.5982,122.392,27976,225,0,10,0,2020-07-20
Glenn,CA,California,39.5982,122.392,27976,229,0,4,0,2020-07-21
Glenn,CA,California,39.5982,122.392,27976,236,0,7,0,2020-07-22
Glenn,CA,California,39.5982,122.392,27976,246,1,10,1,2020-07-23
Glenn,CA,California,39.5982,122.392,27976,251,1,5,0,2020-07-24
Glenn,CA,California,39.5982,122.392,27976,260,1,9,0,2020-07-25
Glenn,CA,California,39.5982,122.392,27976,265,1,5,0,2020-07-26
Glenn,CA,California,39.5982,122.392,27976,277,1,12,0,2020-07-27
Glenn,CA,California,39.5982,122.392,27976,289,1,12,0,2020-07-28
Glenn,CA,California,39.5982,122.392,27976,294,1,5,0,2020-07-29
Glenn,CA,California,39.5982,122.392,27976,297,1,3,0,2020-07-30
Glenn,CA,California,39.5982,122.392,27976,304,1,7,0,2020-07-31
Glenn,CA,California,39.5982,122.392,27976,311,1,7,0,2020-08-01
Glenn,CA,California,39.5982,122.392,27976,315,1,4,0,2020-08-02
Glenn,CA,California,39.5982,122.392,27976,316,1,1,0,2020-08-03
Glenn,CA,California,39.5982,122.392,27976,325,2,9,1,2020-08-04
Glenn,CA,California,39.5982,122.392,27976,330,3,5,1,2020-08-05
Glenn,CA,California,39.5982,122.392,27976,332,3,2,0,2020-08-06
Glenn,CA,California,39.5982,122.392,27976,339,3,7,0,2020-08-07
Glenn,CA,California,39.5982,122.392,27976,344,3,5,0,2020-08-08
Glenn,CA,California,39.5982,122.392,27976,354,3,10,0,2020-08-09
Glenn,CA,California,39.5982,122.392,27976,381,3,27,0,2020-08-10
Glenn,CA,California,39.5982,122.392,27976,380,3,-1,0,2020-08-11
Glenn,CA,California,39.5982,122.392,27976,388,3,8,0,2020-08-12
Glenn,CA,California,39.5982,122.392,27976,392,3,4,0,2020-08-13
Glenn,CA,California,39.5982,122.392,27976,395,3,3,0,2020-08-14
Glenn,CA,California,39.5982,122.392,27976,398,3,3,0,2020-08-15
Glenn,CA,California,39.5982,122.392,27976,400,3,2,0,2020-08-16
Glenn,CA,California,39.5982,122.392,27976,402,3,2,0,2020-08-17
Glenn,CA,California,39.5982,122.392,27976,407,3,5,0,2020-08-18
Glenn,CA,California,39.5982,122.392,27976,414,3,7,0,2020-08-19
Glenn,CA,California,39.5982,122.392,27976,414,3,0,0,2020-08-20
Glenn,CA,California,39.5982,122.392,27976,418,3,4,0,2020-08-21
Glenn,CA,California,39.5982,122.392,27976,421,3,3,0,2020-08-22
Glenn,CA,California,39.5982,122.392,27976,421,3,0,0,2020-08-23
Glenn,CA,California,39.5982,122.392,27976,421,3,0,0,2020-08-24
Glenn,CA,California,39.5982,122.392,27976,429,3,8,0,2020-08-25
Glenn,CA,California,39.5982,122.392,27976,429,3,0,0,2020-08-26
Glenn,CA,California,39.5982,122.392,27976,429,3,0,0,2020-08-27
Glenn,CA,California,39.5982,122.392,27976,429,3,0,0,2020-08-28
Glenn,CA,California,39.5982,122.392,27976,437,3,8,0,2020-08-29
Glenn,CA,California,39.5982,122.392,27976,437,3,0,0,2020-08-30
Glenn,CA,California,39.5982,122.392,27976,437,3,0,0,2020-08-31
Glenn,CA,California,39.5982,122.392,27976,449,3,12,0,2020-09-01
Glenn,CA,California,39.5982,122.392,27976,457,3,8,0,2020-09-02
Glenn,CA,California,39.5982,122.392,27976,460,3,3,0,2020-09-03
Glenn,CA,California,39.5982,122.392,27976,463,3,3,0,2020-09-04
Glenn,CA,California,39.5982,122.392,27976,474,3,11,0,2020-09-05
Glenn,CA,California,39.5982,122.392,27976,474,3,0,0,2020-09-06
Glenn,CA,California,39.5982,122.392,27976,488,3,14,0,2020-09-07
Glenn,CA,California,39.5982,122.392,27976,492,3,4,0,2020-09-08
Glenn,CA,California,39.5982,122.392,27976,508,3,16,0,2020-09-09
Glenn,CA,California,39.5982,122.392,27976,511,3,3,0,2020-09-10
Glenn,CA,California,39.5982,122.392,27976,515,3,4,0,2020-09-11
Glenn,CA,California,39.5982,122.392,27976,517,3,2,0,2020-09-12
Glenn,CA,California,39.5982,122.392,27976,517,3,0,0,2020-09-13
Glenn,CA,California,39.5982,122.392,27976,521,3,4,0,2020-09-14
Glenn,CA,California,39.5982,122.392,27976,531,3,10,0,2020-09-15
Glenn,CA,California,39.5982,122.392,27976,539,3,8,0,2020-09-16
Glenn,CA,California,39.5982,122.392,27976,541,3,2,0,2020-09-17
Glenn,CA,California,39.5982,122.392,27976,541,3,0,0,2020-09-18
Glenn,CA,California,39.5982,122.392,27976,547,3,6,0,2020-09-19
Glenn,CA,California,39.5982,122.392,27976,550,3,3,0,2020-09-20
Glenn,CA,California,39.5982,122.392,27976,556,3,6,0,2020-09-21
Glenn,CA,California,39.5982,122.392,27976,560,3,4,0,2020-09-22
Glenn,CA,California,39.5982,122.392,27976,561,3,1,0,2020-09-23
Glenn,CA,California,39.5982,122.392,27976,567,3,6,0,2020-09-24
Glenn,CA,California,39.5982,122.392,27976,570,3,3,0,2020-09-25
Glenn,CA,California,39.5982,122.392,27976,576,3,6,0,2020-09-26
Glenn,CA,California,39.5982,122.392,27976,576,3,0,0,2020-09-27
Glenn,CA,California,39.5982,122.392,27976,585,3,9,0,2020-09-28
Glenn,CA,California,39.5982,122.392,27976,589,3,4,0,2020-09-29
Glenn,CA,California,39.5982,122.392,27976,592,3,3,0,2020-09-30
Glenn,CA,California,39.5982,122.392,27976,593,3,1,0,2020-10-01
Glenn,CA,California,39.5982,122.392,27976,594,3,1,0,2020-10-02
Glenn,CA,California,39.5982,122.392,27976,601,3,7,0,2020-10-03
Glenn,CA,California,39.5982,122.392,27976,601,3,0,0,2020-10-04
Glenn,CA,California,39.5982,122.392,27976,603,3,2,0,2020-10-05
Glenn,CA,California,39.5982,122.392,27976,604,3,1,0,2020-10-06
Glenn,CA,California,39.5982,122.392,27976,615,3,11,0,2020-10-07
Glenn,CA,California,39.5982,122.392,27976,616,3,1,0,2020-10-08
Glenn,CA,California,39.5982,122.392,27976,617,3,1,0,2020-10-09
Glenn,CA,California,39.5982,122.392,27976,623,3,6,0,2020-10-10
Glenn,CA,California,39.5982,122.392,27976,625,3,2,0,2020-10-11
Glenn,CA,California,39.5982,122.392,27976,626,3,1,0,2020-10-12
Glenn,CA,California,39.5982,122.392,27976,629,3,3,0,2020-10-13
Glenn,CA,California,39.5982,122.392,27976,629,3,0,0,2020-10-14
Glenn,CA,California,39.5982,122.392,27976,632,3,3,0,2020-10-15
Glenn,CA,California,39.5982,122.392,27976,632,3,0,0,2020-10-16
Glenn,CA,California,39.5982,122.392,27976,633,3,1,0,2020-10-17
Glenn,CA,California,39.5982,122.392,27976,634,3,1,0,2020-10-18
Glenn,CA,California,39.5982,122.392,27976,635,3,1,0,2020-10-19
Glenn,CA,California,39.5982,122.392,27976,638,3,3,0,2020-10-20
Glenn,CA,California,39.5982,122.392,27976,640,3,2,0,2020-10-21
Glenn,CA,California,39.5982,122.392,27976,643,3,3,0,2020-10-22
Glenn,CA,California,39.5982,122.392,27976,644,3,1,0,2020-10-23
Glenn,CA,California,39.5982,122.392,27976,650,3,6,0,2020-10-24
Glenn,CA,California,39.5982,122.392,27976,652,3,2,0,2020-10-25
Glenn,CA,California,39.5982,122.392,27976,660,3,8,0,2020-10-26
Glenn,CA,California,39.5982,122.392,27976,667,3,7,0,2020-10-27
Glenn,CA,California,39.5982,122.392,27976,673,3,6,0,2020-10-28
Glenn,CA,California,39.5982,122.392,27976,673,3,0,0,2020-10-29
Glenn,CA,California,39.5982,122.392,27976,674,3,1,0,2020-10-30
Glenn,CA,California,39.5982,122.392,27976,678,3,4,0,2020-10-31
Glenn,CA,California,39.5982,122.392,27976,688,3,10,0,2020-11-01
Glenn,CA,California,39.5982,122.392,27976,692,3,4,0,2020-11-02
Glenn,CA,California,39.5982,122.392,27976,698,3,6,0,2020-11-03
Glenn,CA,California,39.5982,122.392,27976,701,3,3,0,2020-11-04
Glenn,CA,California,39.5982,122.392,27976,702,3,1,0,2020-11-05
Glenn,CA,California,39.5982,122.392,27976,707,3,5,0,2020-11-06
Glenn,CA,California,39.5982,122.392,27976,707,3,0,0,2020-11-07
Glenn,CA,California,39.5982,122.392,27976,707,3,0,0,2020-11-08
Glenn,CA,California,39.5982,122.392,27976,714,4,7,1,2020-11-09
Glenn,CA,California,39.5982,122.392,27976,719,5,5,1,2020-11-10
Glenn,CA,California,39.5982,122.392,27976,722,5,3,0,2020-11-11
Glenn,CA,California,39.5982,122.392,27976,727,5,5,0,2020-11-12
Glenn,CA,California,39.5982,122.392,27976,755,6,28,1,2020-11-13
Glenn,CA,California,39.5982,122.392,27976,772,6,17,0,2020-11-14
Glenn,CA,California,39.5982,122.392,27976,783,6,11,0,2020-11-15
Glenn,CA,California,39.5982,122.392,27976,786,6,3,0,2020-11-16
Glenn,CA,California,39.5982,122.392,27976,795,6,9,0,2020-11-17
Glenn,CA,California,39.5982,122.392,27976,803,6,8,0,2020-11-18
Glenn,CA,California,39.5982,122.392,27976,806,6,3,0,2020-11-19
Glenn,CA,California,39.5982,122.392,27976,826,6,20,0,2020-11-20
Glenn,CA,California,39.5982,122.392,27976,829,6,3,0,2020-11-21
Glenn,CA,California,39.5982,122.392,27976,832,6,3,0,2020-11-22
Glenn,CA,California,39.5982,122.392,27976,853,7,21,1,2020-11-23
Glenn,CA,California,39.5982,122.392,27976,883,7,30,0,2020-11-24
Glenn,CA,California,39.5982,122.392,27976,891,8,8,1,2020-11-25
Glenn,CA,California,39.5982,122.392,27976,892,8,1,0,2020-11-26
Glenn,CA,California,39.5982,122.392,27976,891,8,-1,0,2020-11-27
Glenn,CA,California,39.5982,122.392,27976,925,8,34,0,2020-11-28
Glenn,CA,California,39.5982,122.392,27976,951,8,26,0,2020-11-29
Glenn,CA,California,39.5982,122.392,27976,954,10,3,2,2020-11-30
Glenn,CA,California,39.5982,122.392,27976,989,10,35,0,2020-12-01
Glenn,CA,California,39.5982,122.392,27976,995,11,6,1,2020-12-02
Glenn,CA,California,39.5982,122.392,27976,997,11,2,0,2020-12-03
Glenn,CA,California,39.5982,122.392,27976,1017,11,20,0,2020-12-04
Glenn,CA,California,39.5982,122.392,27976,1056,11,39,0,2020-12-05
Glenn,CA,California,39.5982,122.392,27976,1067,11,11,0,2020-12-06
Glenn,CA,California,39.5982,122.392,27976,1085,11,18,0,2020-12-07
Glenn,CA,California,39.5982,122.392,27976,1094,11,9,0,2020-12-08
Glenn,CA,California,39.5982,122.392,27976,1107,11,13,0,2020-12-09
Glenn,CA,California,39.5982,122.392,27976,1126,12,19,1,2020-12-10
Glenn,CA,California,39.5982,122.392,27976,1135,12,9,0,2020-12-11
Glenn,CA,California,39.5982,122.392,27976,1143,12,8,0,2020-12-12
Glenn,CA,California,39.5982,122.392,27976,1171,12,28,0,2020-12-13
Glenn,CA,California,39.5982,122.392,27976,1186,12,15,0,2020-12-14
Glenn,CA,California,39.5982,122.392,27976,1207,12,21,0,2020-12-15
Glenn,CA,California,39.5982,122.392,27976,1236,12,29,0,2020-12-16
Glenn,CA,California,39.5982,122.392,27976,1244,12,8,0,2020-12-17
Glenn,CA,California,39.5982,122.392,27976,1264,12,20,0,2020-12-18
Glenn,CA,California,39.5982,122.392,27976,1286,12,22,0,2020-12-19
Glenn,CA,California,39.5982,122.392,27976,1295,12,9,0,2020-12-20
Glenn,CA,California,39.5982,122.392,27976,1323,12,28,0,2020-12-21
Glenn,CA,California,39.5982,122.392,27976,1337,12,14,0,2020-12-22
Glenn,CA,California,39.5982,122.392,27976,1349,14,12,2,2020-12-23
Glenn,CA,California,39.5982,122.392,27976,1363,14,14,0,2020-12-24
Glenn,CA,California,39.5982,122.392,27976,1390,14,27,0,2020-12-25
Glenn,CA,California,39.5982,122.392,27976,1413,14,23,0,2020-12-26
Glenn,CA,California,39.5982,122.392,27976,1434,14,21,0,2020-12-27
Glenn,CA,California,39.5982,122.392,27976,1435,14,1,0,2020-12-28
Glenn,CA,California,39.5982,122.392,27976,1454,14,19,0,2020-12-29
Glenn,CA,California,39.5982,122.392,27976,1458,14,4,0,2020-12-30
Glenn,CA,California,39.5982,122.392,27976,1484,14,26,0,2020-12-31
Glenn,CA,California,39.5982,122.392,27976,1520,14,36,0,2021-01-01
Glenn,CA,California,39.5982,122.392,27976,1546,14,26,0,2021-01-02
Glenn,CA,California,39.5982,122.392,27976,1581,14,35,0,2021-01-03
Glenn,CA,California,39.5982,122.392,27976,1590,16,9,2,2021-01-04
Glenn,CA,California,39.5982,122.392,27976,1608,16,18,0,2021-01-05
Glenn,CA,California,39.5982,122.392,27976,1622,16,14,0,2021-01-06
Glenn,CA,California,39.5982,122.392,27976,1639,16,17,0,2021-01-07
Glenn,CA,California,39.5982,122.392,27976,1680,18,41,2,2021-01-08
Glenn,CA,California,39.5982,122.392,27976,1707,18,27,0,2021-01-09
Glenn,CA,California,39.5982,122.392,27976,1746,18,39,0,2021-01-10
Glenn,CA,California,39.5982,122.392,27976,1763,18,17,0,2021-01-11
Glenn,CA,California,39.5982,122.392,27976,1781,19,18,1,2021-01-12
Glenn,CA,California,39.5982,122.392,27976,1792,19,11,0,2021-01-13
Glenn,CA,California,39.5982,122.392,27976,1798,19,6,0,2021-01-14
Glenn,CA,California,39.5982,122.392,27976,1824,19,26,0,2021-01-15
Glenn,CA,California,39.5982,122.392,27976,1894,19,70,0,2021-01-16
Glenn,CA,California,39.5982,122.392,27976,1924,19,30,0,2021-01-17
Glenn,CA,California,39.5982,122.392,27976,1935,19,11,0,2021-01-18
Glenn,CA,California,39.5982,122.392,27976,1948,19,13,0,2021-01-19
Glenn,CA,California,39.5982,122.392,27976,1955,20,7,1,2021-01-20
Glenn,CA,California,39.5982,122.392,27976,1964,20,9,0,2021-01-21
Glenn,CA,California,39.5982,122.392,27976,1985,20,21,0,2021-01-22
Glenn,CA,California,39.5982,122.392,27976,2015,22,30,2,2021-01-23
Glenn,CA,California,39.5982,122.392,27976,2026,22,11,0,2021-01-24
Glenn,CA,California,39.5982,122.392,27976,2028,22,2,0,2021-01-25
Glenn,CA,California,39.5982,122.392,27976,2034,22,6,0,2021-01-26
Glenn,CA,California,39.5982,122.392,27976,2042,22,8,0,2021-01-27
Glenn,CA,California,39.5982,122.392,27976,2043,22,1,0,2021-01-28
Glenn,CA,California,39.5982,122.392,27976,2061,22,18,0,2021-01-29
Glenn,CA,California,39.5982,122.392,27976,2074,23,13,1,2021-01-30
Glenn,CA,California,39.5982,122.392,27976,2083,23,9,0,2021-01-31
Glenn,CA,California,39.5982,122.392,27976,2086,23,3,0,2021-02-01
Glenn,CA,California,39.5982,122.392,27976,2090,23,4,0,2021-02-02
Glenn,CA,California,39.5982,122.392,27976,2098,23,8,0,2021-02-03
Glenn,CA,California,39.5982,122.392,27976,2102,23,4,0,2021-02-04
Glenn,CA,California,39.5982,122.392,27976,2122,23,20,0,2021-02-05
Glenn,CA,California,39.5982,122.392,27976,2136,23,14,0,2021-02-06
Glenn,CA,California,39.5982,122.392,27976,2141,23,5,0,2021-02-07
Glenn,CA,California,39.5982,122.392,27976,2148,23,7,0,2021-02-08
Glenn,CA,California,39.5982,122.392,27976,2156,23,8,0,2021-02-09
Glenn,CA,California,39.5982,122.392,27976,2160,23,4,0,2021-02-10
Glenn,CA,California,39.5982,122.392,27976,2166,23,6,0,2021-02-11
Glenn,CA,California,39.5982,122.392,27976,2175,23,9,0,2021-02-12
Glenn,CA,California,39.5982,122.392,27976,2182,23,7,0,2021-02-13
Glenn,CA,California,39.5982,122.392,27976,2184,23,2,0,2021-02-14
Glenn,CA,California,39.5982,122.392,27976,2185,23,1,0,2021-02-15
Glenn,CA,California,39.5982,122.392,27976,2189,23,4,0,2021-02-16
Glenn,CA,California,39.5982,122.392,27976,2189,23,0,0,2021-02-17
Glenn,CA,California,39.5982,122.392,27976,2195,23,6,0,2021-02-18
Glenn,CA,California,39.5982,122.392,27976,2199,23,4,0,2021-02-19
Glenn,CA,California,39.5982,122.392,27976,2199,23,0,0,2021-02-20
Glenn,CA,California,39.5982,122.392,27976,2201,23,2,0,2021-02-21
Glenn,CA,California,39.5982,122.392,27976,2207,23,6,0,2021-02-22
Glenn,CA,California,39.5982,122.392,27976,2209,23,2,0,2021-02-23
Glenn,CA,California,39.5982,122.392,27976,2210,23,1,0,2021-02-24
Glenn,CA,California,39.5982,122.392,27976,2219,23,9,0,2021-02-25
Glenn,CA,California,39.5982,122.392,27976,2220,23,1,0,2021-02-26
Glenn,CA,California,39.5982,122.392,27976,2225,23,5,0,2021-02-27
Glenn,CA,California,39.5982,122.392,27976,2230,23,5,0,2021-02-28
Glenn,CA,California,39.5982,122.392,27976,2232,23,2,0,2021-03-01
Glenn,CA,California,39.5982,122.392,27976,2232,23,0,0,2021-03-02
Glenn,CA,California,39.5982,122.392,27976,2233,23,1,0,2021-03-03
Glenn,CA,California,39.5982,122.392,27976,2236,23,3,0,2021-03-04
Glenn,CA,California,39.5982,122.392,27976,2241,23,5,0,2021-03-05
Glenn,CA,California,39.5982,122.392,27976,2241,23,0,0,2021-03-06
Glenn,CA,California,39.5982,122.392,27976,2244,23,3,0,2021-03-07
Glenn,CA,California,39.5982,122.392,27976,2249,23,5,0,2021-03-08
Glenn,CA,California,39.5982,122.392,27976,2251,23,2,0,2021-03-09
Glenn,CA,California,39.5982,122.392,27976,2253,23,2,0,2021-03-10
Glenn,CA,California,39.5982,122.392,27976,2255,23,2,0,2021-03-11
Siskiyou,CA,California,41.5927,122.5404,43468,0,0,0,0,2020-03-18
Siskiyou,CA,California,41.5927,122.5404,43468,0,0,0,0,2020-03-19
Siskiyou,CA,California,41.5927,122.5404,43468,0,0,0,0,2020-03-20
Siskiyou,CA,California,41.5927,122.5404,43468,0,0,0,0,2020-03-21
Siskiyou,CA,California,41.5927,122.5404,43468,2,0,2,0,2020-03-22
Siskiyou,CA,California,41.5927,122.5404,43468,2,0,0,0,2020-03-23
Siskiyou,CA,California,41.5927,122.5404,43468,2,0,0,0,2020-03-24
Siskiyou,CA,California,41.5927,122.5404,43468,2,0,0,0,2020-03-25
